ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
26.04.2021,26.04.2021,07,26.04.2021,13,04200309,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,14,25.04.2021,22,09200715,481,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,17,25.04.2021,18,03400724,860,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,21.04.2021,21,22.04.2021,07,01100308,429,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,21.04.2021,21,22.04.2021,16,02200212,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,14,26.04.2021,19,01300733,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,13,25.04.2021,22,03300514,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,08,26.04.2021,15,01200627,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,12,26.04.2021,12,12500926,830,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,21,26.04.2021,13,08100207,4100,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
26.04.2021,26.04.2021,09,26.04.2021,17,07400822,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,04,26.04.2021,16,04300624,694,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,12,25.04.2021,20,02200210,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,19,26.04.2021,07,12400720,559,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,21,26.04.2021,07,04501151,769,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,19,26.04.2021,07,12400720,823,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,15,25.04.2021,17,10100312,209,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,15,25.04.2021,19,01100206,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,19,26.04.2021,08,01200520,580,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,15,26.04.2021,13,02100105,480,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,24.04.2021,18,26.04.2021,10,04300412,1157,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
26.04.2021,26.04.2021,07,26.04.2021,18,09301126,1120,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,23.04.2021,07,23.04.2021,11,03400721,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,09,26.04.2021,19,04501042,1661,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,23.04.2021,12,23.04.2021,13,06300524,290,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,04,26.04.2021,18,02400623,250,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,07,26.04.2021,13,09301228,780,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,25.04.2021,14,25.04.2021,17,04501149,160,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,26.04.2021,17,26.04.2021,18,09100101,1573,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,23.04.2021,19,23.04.2021,19,03400722,195,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,21.04.2021,19,23.04.2021,17,04200308,1449,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,02.04.2021,18,04.04.2021,14,10300734,424,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,05.04.2021,09,06.04.2021,11,11100308,1400,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,23.04.2021,19,24.04.2021,13,04501151,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.04.2021,24.04.2021,10,24.04.2021,10,03701554,299,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
25.04.2021,24.04.2021,09,24.04.2021,21,03400723,599,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,20,24.04.2021,21,03100102,390,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,23.04.2021,18,24.04.2021,12,07501031,579,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,11,24.04.2021,12,04501042,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,12,24.04.2021,21,11501341,1446,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,02,24.04.2021,05,02300316,2500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,07,24.04.2021,12,12500825,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,22.04.2021,15,23.04.2021,01,04501043,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,23.04.2021,17,24.04.2021,16,05200630,549,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,22.04.2021,04,24.04.2021,11,03701555,799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,22.04.2021,23,24.04.2021,11,03701555,2079,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,22.04.2021,18,24.04.2021,10,03400723,1399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,10.04.2021,08,10.04.2021,17,04300623,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,12,25.04.2021,16,01100309,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,08,25.04.2021,15,01100415,435,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,23.04.2021,08,23.04.2021,15,10300731,156,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,19,25.04.2021,11,02100103,4600,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,15,25.04.2021,18,07100102,789,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,14,25.04.2021,20,06300527,578,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,00,25.04.2021,08,07400721,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,18,25.04.2021,10,07200414,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,20,25.04.2021,09,11300620,371,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,06,25.04.2021,13,09100101,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,01,25.04.2021,08,10200417,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,22.04.2021,12,22.04.2021,21,01100309,1714,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,19,25.04.2021,19,04300619,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,16,25.04.2021,11,01401046,950,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,19,25.04.2021,09,09200511,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,19,25.04.2021,18,11300619,713,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,21,25.04.2021,09,12500824,400,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
25.04.2021,24.04.2021,23,25.04.2021,06,11400930,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,11,25.04.2021,11,07100103,0,Ja,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,10,25.04.2021,15,04501045,1080,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,10,25.04.2021,17,09401433,2060,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,17,25.04.2021,17,02400522,1,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,25.04.2021,07,25.04.2021,19,12100205,445,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,21.04.2021,17,23.04.2021,14,02500726,540,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,23.04.2021,12,25.04.2021,16,03501037,350,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
25.04.2021,24.04.2021,18,25.04.2021,08,09502042,1220,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,20,25.04.2021,09,03601452,1619,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,23.04.2021,17,25.04.2021,09,07400721,676,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,16,25.04.2021,13,09100304,654,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,20,25.04.2021,15,03400827,608,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,12,25.04.2021,12,02200209,365,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,23.04.2021,23,25.04.2021,15,09100101,1079,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,22,25.04.2021,10,02200208,829,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.04.2021,24.04.2021,13,24.04.2021,20,10100206,215,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,13.04.2021,18,14.04.2021,11,04501040,410,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,22.04.2021,23,23.04.2021,23,10100312,299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,22.04.2021,19,23.04.2021,10,04500939,1250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,22.04.2021,08,23.04.2021,08,01400938,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,10,23.04.2021,19,01100104,948,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,07,23.04.2021,15,03601450,1075,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,20.04.2021,17,23.04.2021,13,04501149,417,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,21.04.2021,15,23.04.2021,15,02500726,780,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,15.04.2021,16,16.04.2021,17,09501737,520,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.04.2021,16.04.2021,17,16.04.2021,21,06400839,478,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,00,24.04.2021,00,03701555,1599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,13,24.04.2021,13,02500831,1495,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,18,24.04.2021,18,08100101,292,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,12,24.04.2021,12,11400929,444,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
24.04.2021,17.04.2021,21,18.04.2021,21,04300619,300,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.04.2021,22.04.2021,09,22.04.2021,14,03701554,500,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,21.04.2021,22,22.04.2021,15,03601346,630,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,21.04.2021,23,22.04.2021,07,07200307,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,22.04.2021,08,22.04.2021,17,06300527,449,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.01.2021,17,27.01.2021,06,02400623,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,11,23.04.2021,17,03701657,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,07,23.04.2021,20,03701660,1410,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,21.04.2021,12,22.04.2021,17,07400927,766,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,10,23.04.2021,14,04501042,1249,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,07,23.04.2021,17,09200613,147,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,22.04.2021,17,24.04.2021,10,01100312,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,14,24.04.2021,17,01200628,6500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,18,24.04.2021,01,04501149,549,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,18,24.04.2021,09,05200631,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.04.2021,24.04.2021,10,24.04.2021,10,03701556,5104,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,15,24.04.2021,16,09100101,1399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,16,24.04.2021,17,08100314,1000,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,22.04.2021,10,23.04.2021,19,02300418,540,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,16,24.04.2021,16,07400824,1000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.04.2021,24.04.2021,12,24.04.2021,15,04300412,671,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,12,24.04.2021,15,08100311,1984,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,18,24.04.2021,22,01200627,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,08,24.04.2021,09,05100316,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,14,24.04.2021,20,03601450,3430,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,20,24.04.2021,01,06400838,602,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,19,24.04.2021,10,03601243,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,01,24.04.2021,12,02200210,1000,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,24.04.2021,11,24.04.2021,22,09301126,1150,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,16,24.04.2021,10,03601346,330,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,23.04.2021,07,24.04.2021,08,12601134,180,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
24.04.2021,21.04.2021,20,24.04.2021,11,02500726,110,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.04.2021,21.04.2021,17,24.04.2021,17,03601243,1860,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,13,23.04.2021,10,07400927,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,18.04.2021,22,19.04.2021,18,01400938,400,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,23.04.2021,10,23.04.2021,19,12400721,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,23.04.2021,06,23.04.2021,15,06200420,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,23.04.2021,10,23.04.2021,16,03601244,579,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,13,21.04.2021,20,06200420,729,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,23.04.2021,16,23.04.2021,16,03501037,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
23.04.2021,23.04.2021,08,23.04.2021,13,01200518,575,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,23.04.2021,10,23.04.2021,15,03400721,900,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,10,23.04.2021,15,12200308,550,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.04.2021,23.04.2021,09,23.04.2021,14,03701660,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,14.04.2021,12,14.04.2021,15,01100311,506,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,08,22.04.2021,14,08401243,498,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,21,22.04.2021,21,05100209,3500,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.04.2021,22.04.2021,13,22.04.2021,18,04501044,1815,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,12,22.04.2021,18,03701659,720,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.04.2021,22.04.2021,19,22.04.2021,20,03400829,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,20,22.04.2021,11,03601244,2898,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
23.04.2021,21.04.2021,08,22.04.2021,12,04300416,1540,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,20,22.04.2021,17,07100205,598,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,14,22.04.2021,01,03601244,230,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,08.04.2021,11,08.04.2021,21,04300623,80,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,23,22.04.2021,06,11400927,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
23.04.2021,22.04.2021,12,22.04.2021,14,06400735,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,09,22.04.2021,09,02300417,1,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
23.04.2021,22.04.2021,16,22.04.2021,16,07501030,400,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,21.04.2021,17,22.04.2021,07,02500834,442,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,20.04.2021,20,22.04.2021,08,11300724,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,19.04.2021,19,20.04.2021,08,08100208,880,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,10,22.04.2021,22,02100104,701,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,14,22.04.2021,17,07100206,786,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,17.04.2021,18,18.04.2021,09,03400722,450,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,18,22.04.2021,22,01100416,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,22.04.2021,16,22.04.2021,18,03701658,749,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,23.04.2021,13,23.04.2021,13,04300621,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,23.03.2021,06,23.03.2021,18,11401137,377,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,20.04.2021,16,21.04.2021,09,01300836,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
23.04.2021,20.04.2021,20,21.04.2021,21,02500835,320,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
23.04.2021,20.04.2021,19,21.04.2021,12,01100207,1199,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
